year,doi,siam_url,corresponding_author,orcid,institution,title
2025,10.1137/23m1595989,https://epubs.siam.org/doi/10.1137/23m1595989,Hao Dong,0000-0001-5774-9395,Xidian University,Multiscale Method and Convergence Analysis for Coupled Nonlinear Thermomechanical Problems in Heterogeneous Shells
2025,10.1137/24m1660632,https://epubs.siam.org/doi/10.1137/24m1660632,Christopher J. Geoga,0000-0002-5060-4799,University of Wisconsin–Madison,Fast Machine-Precision Spectral Likelihoods for Stationary Time Series
2025,10.1137/23m1595710,https://epubs.siam.org/doi/10.1137/23m1595710,Rüdiger Frey,0000-0002-8402-4653,Vienna University of Economics and Business,Convergence Analysis of the Deep Splitting Scheme: The Case of Partial Integro-Differential Equations and the Associated
2025,10.1137/23m1611087,https://epubs.siam.org/doi/10.1137/23m1611087,Shiheng Zhang,0009-0002-9191-3202,Purdue University West Lafayette,A Relaxed Vector Auxiliary Variable Algorithm for Unconstrained Optimization Problems
2025,10.1137/24m162861x,https://epubs.siam.org/doi/10.1137/24m162861x,Alena Kopaničáková,0000-0001-8388-5518,Université Toulouse III - Paul Sabatier,DeepONet Based Preconditioning Strategies for Solving Parametric Linear Systems of Equations
2025,10.1137/24m1631092,https://epubs.siam.org/doi/10.1137/24m1631092,Nicola Parolini,0000-0002-2497-7276,Politecnico di Milano,Structure-Preserving Neural Networks in Data-Driven Rheological Models
2025,10.1137/24m1654075,https://epubs.siam.org/doi/10.1137/24m1654075,Xun Tang,0000-0002-6990-0168,Stanford University,Solving High-Dimensional Kolmogorov Backward Equations with Functional Hierarchical Tensor Operators
2025,10.1137/23m1570727,https://epubs.siam.org/doi/10.1137/23m1570727,Bastian Zapf,,University of Oslo,Medical Image Registration Using Optimal Control of a Linear Hyperbolic Transport Equation with a DG Discretization
2025,10.1137/23m1596478,https://epubs.siam.org/doi/10.1137/23m1596478,Abhishek Mishra,0009-0009-8896-7024,"University at Buffalo, State University of New York",Stencil Composition for Finite Difference Approximations of Partial Differential Equations
2025,10.1137/24m1642706,https://epubs.siam.org/doi/10.1137/24m1642706,Cu Cui,0000-0003-0341-4447,Heidelberg University,An Implementation of Tensor Product Patch Smoothers on GPUs
2025,10.1137/23m1599562,https://epubs.siam.org/doi/10.1137/23m1599562,Xi Liu,0000-0002-1433-2917,Huazhong University of Science and Technology,A Consistent and Conservative Diffuse-Domain Lattice Boltzmann Method for Multiphase Flows in Complex Geometries
2025,10.1137/24m1661777,https://epubs.siam.org/doi/10.1137/24m1661777,Owen Davis,0009-0002-9818-5279,Sandia National Laboratories California,Deep Learning without Global Optimization by Random Fourier Neural Networks
2025,10.1137/24m1634060,https://epubs.siam.org/doi/10.1137/24m1634060,Chen Chang,0000-0002-8553-8736,Tsinghua University,A Second-Order Bound-Preserving Exponential Scheme for Degenerate Parabolic Equations
2025,10.1137/24m1674182,https://epubs.siam.org/doi/10.1137/24m1674182,Maxim A. Olshanskii,0000-0002-9102-6833,University of Houston,A Narrow Band Finite Element Method for the Level Set Equation
2025,10.1137/23m1600943,https://epubs.siam.org/doi/10.1137/23m1600943,Villiam Bortolotti,0000-0002-9419-1965,University of Bologna,Uniform Multipenalty Regularization for Linear Ill-Posed Inverse Problems
2025,10.1137/24m1669669,https://epubs.siam.org/doi/10.1137/24m1669669,Jordi Wolfson-Pou,0009-0003-2952-2996,Intel (United States),Asynchronous Semi-iterative Methods and the Asynchronous Chebyshev Method with Multigrid Preconditioning
2025,10.1137/24m1642627,https://epubs.siam.org/doi/10.1137/24m1642627,Jianfeng Ning,0000-0002-0035-4218,Wuhan University,A Direct Sampling Method and Its Integration with Deep Learning for Inverse Scattering Problems with Phaseless Data
2025,10.1137/23m1600797,https://epubs.siam.org/doi/10.1137/23m1600797,Lei Xu,0000-0001-8760-5608,Chinese Academy of Sciences,Towards Megacity-Scale Wind Flow Simulations on Many-Core CPU-Accelerator Systems
2025,10.1137/24m1662503,https://epubs.siam.org/doi/10.1137/24m1662503,Jindong Wang,0000-0002-4833-0880,Peking University,A Robust Solver for \({H}\)\((\textrm {curl})\) Convection-Diffusion and Its Local Fourier Analysis
2025,10.1137/23m156121x,https://epubs.siam.org/doi/10.1137/23m156121x,Fatemeh Yaghoobi,0000-0002-7329-1537,Aalto University,Parallel Square-Root Statistical Linear Regression for Inference in Nonlinear State Space Models
2025,10.1137/23m1627729,https://epubs.siam.org/doi/10.1137/23m1627729,Roy H. Goodman,0000-0001-9057-6705,New Jersey Institute of Technology,QGLAB: A MATLAB Package for Computations on Quantum Graphs
2025,10.1137/24m1636071,https://epubs.siam.org/doi/10.1137/24m1636071,Christian Jacobsen,0000-0002-7502-9831,University of Michigan,CoCoGen: Physically Consistent and Conditioned Score-Based Generative Models for Forward and Inverse Problems
2025,10.1137/24m1633467,https://epubs.siam.org/doi/10.1137/24m1633467,Yuan Chen,0000-0001-5914-7945,The Ohio State University,On Enforcing Nonnegativity in Polynomial Approximations in High Dimensions
2025,10.1137/24m1637416,https://epubs.siam.org/doi/10.1137/24m1637416,Albert Jiménez‐Ramos,0000-0002-6537-149X,Barcelona Supercomputing Center,Approximating Optimal Points of a Lebesgue Constant Proxy for Interpolation in the Simplex
2025,10.1137/24m164553x,https://epubs.siam.org/doi/10.1137/24m164553x,Lizhen Qin,,Nanjing Tech University,A Parallel Domain Decomposition Method for Solving Elliptic Equations on Manifolds
2025,10.1137/24m1668809,https://epubs.siam.org/doi/10.1137/24m1668809,Jaemin Oh,0000-0003-1648-8656,Texas A&M University,Separable Physics-Informed Neural Networks for Solving the BGK Model of the Boltzmann Equation
2025,10.1137/23m1602280,https://epubs.siam.org/doi/10.1137/23m1602280,Kai Cheng,0000-0003-1243-7093,Technical University of Munich,Adaptive Data-Driven Probabilistic Reduced-Order Models for Parameterized Dynamical Systems
2025,10.1137/23m1625767,https://epubs.siam.org/doi/10.1137/23m1625767,Shimin Guo,0000-0002-6954-2647,Xi'an Jiaotong University,IMEX Hermite–Galerkin Spectral Method for Incompressible Hall-Magnetohydrodynamic Flow with Variable Density
2025,10.1137/24m1677629,https://epubs.siam.org/doi/10.1137/24m1677629,James H. Adler,0000-0002-6603-8840,Tufts University,Improving Greedy Algorithms for Rational Approximation
2025,10.1137/23m161598x,https://epubs.siam.org/doi/10.1137/23m161598x,Alexander O. Kleb,0000-0003-2573-3924,University of Michigan,Automatic Difference Operators for the Eikonal Equation
2025,10.1137/24m1642184,https://epubs.siam.org/doi/10.1137/24m1642184,Sebastián Acosta,0000-0003-4935-5534,Texas Children's Hospital,A New Interpolated Pseudodifferential Preconditioner for the Helmholtz Equation in Heterogeneous Media
2025,10.1137/23m1623707,https://epubs.siam.org/doi/10.1137/23m1623707,Jae Yong Lee,0000-0003-0193-545X,Chung-Ang University,Finite Element Operator Network for Solving Elliptic-Type Parametric PDEs
2025,10.1137/24m1688540,https://epubs.siam.org/doi/10.1137/24m1688540,Ivan Bioli,0009-0003-1172-4362,University of Pavia,Preconditioned Low-Rank Riemannian Optimization for Symmetric Positive Definite Linear Matrix Equations
2025,10.1137/24m1668159,https://epubs.siam.org/doi/10.1137/24m1668159,Joe Kileel,0000-0001-9926-9170,The University of Texas at Austin,Fast Expansion Into Harmonics on the Ball
2025,10.1137/23m1615425,https://epubs.siam.org/doi/10.1137/23m1615425,Jiaxi Zhao,0000-0003-2846-4280,National University of Singapore,Mitigating Distribution Shift in Machine Learning–Augmented Hybrid Simulation
2025,10.1137/24m1646844,https://epubs.siam.org/doi/10.1137/24m1646844,Martin J. Gander,0000-0001-8450-9223,University of Geneva,Optimized Schwarz Methods for Biharmonic Equations
2025,10.1137/23m1622921,https://epubs.siam.org/doi/10.1137/23m1622921,Joseph Nakao,0009-0008-6589-4013,Swarthmore College,Reduced Augmentation Implicit Low-Rank (RAIL) Integrators for Advection-Diffusion and Fokker–Planck Models
2025,10.1137/24m1651903,https://epubs.siam.org/doi/10.1137/24m1651903,Rishabh Rajendra Bhatt,0000-0001-7061-1817,Institut polytechnique de Grenoble,Introducing Time Parallelization Within Data Assimilation
2025,10.1137/24m1663843,https://epubs.siam.org/doi/10.1137/24m1663843,D. P. Schneider,0000-0002-3487-9688,University of Stuttgart,Efficient Partition-of-Unity Radial-Basis-Function Interpolation for Coupled Problems
2025,10.1137/23m1598908,https://epubs.siam.org/doi/10.1137/23m1598908,Rong Du,0000-0002-9140-2894,The University of Queensland,Fourier Neural Network Approximation of Transition Densities in Finance
2025,10.1137/23m1618193,https://epubs.siam.org/doi/10.1137/23m1618193,Alexander Heinlein,0000-0003-1578-8104,Delft University of Technology,Algebraic Construction of Adaptive Coarse Spaces for Two-Level Schwarz Preconditioners
2025,10.1137/24m1646789,https://epubs.siam.org/doi/10.1137/24m1646789,Wei Hou,0000-0001-8023-6395,California Institute of Technology,Fast and Robust Method for Screened Poisson Lattice Green’s Function Using Asymptotic Expansion and Fast Fourier Transfo
2025,10.1137/24m1649824,https://epubs.siam.org/doi/10.1137/24m1649824,Harpal Singh,,Indian Institute of Technology Roorkee,Divergence Conforming DG Method for the Optimal Control of the Oseen Equation with Variable Viscosity
2025,10.1137/23m1624130,https://epubs.siam.org/doi/10.1137/23m1624130,Michael Ackermann,0000-0003-3581-6299,Virginia Tech,Frequency-Based Reduced Models from Purely Time-Domain Data via Data Informativity
2025,10.1137/24m167799x,https://epubs.siam.org/doi/10.1137/24m167799x,Zhuoyun Li,0000-0003-3435-7633,Southern University of Science and Technology,"Spectral Volume from a Discontinuous Galerkin Perspective: Oscillation Elimination, Stability, and Optimal Error Estimat"
2025,10.1137/23m1598544,https://epubs.siam.org/doi/10.1137/23m1598544,Stephen Thomas,,Advanced Micro Devices (United States),Augmented MGS-CGS Block-Arnoldi Recycling Solvers
2025,10.1137/24m1643232,https://epubs.siam.org/doi/10.1137/24m1643232,Qian Zhang,0000-0002-4652-0699,Brown University,Artificial to Spiking Neural Networks Conversion with Calibration in Scientific Machine Learning
2025,10.1137/24m1632279,https://epubs.siam.org/doi/10.1137/24m1632279,Yuchen Lou,,Northwestern University,Design Guidelines for Noise-Tolerant Optimization with Applications in Robust Design
2025,10.1137/24m1675849,https://epubs.siam.org/doi/10.1137/24m1675849,Yunhui He,0000-0003-3476-2487,University of Houston,A Preconditioner for the Grad-Div Stabilized Equal-Order Finite Elements Discretizations of the Oseen Problem
2025,10.1137/24m1683809,https://epubs.siam.org/doi/10.1137/24m1683809,Sivaram Ambikasaran,0000-0003-2978-6281,Robert Bosch (India),A Hybrid Interpolation ACA Accelerated Method for Parabolic Boundary Integral Operators
2025,10.1137/24m1695336,https://epubs.siam.org/doi/10.1137/24m1695336,Michael V. Klibanov,0000-0001-5179-6879,University of North Carolina at Charlotte,Convexification for the 3D Problem of Travel Time Tomography
2025,10.1137/24m1644699,https://epubs.siam.org/doi/10.1137/24m1644699,Angelo A. Casulli,0000-0003-4068-5502,Gran Sasso Science Institute,A Low-Memory Lanczos Method with Rational Krylov Compression for Matrix Functions
2025,10.1137/24m1658620,https://epubs.siam.org/doi/10.1137/24m1658620,Thivin Anandh,0000-0003-4969-3242,Indian Institute of Science Bangalore,FastVPINNs: Tensor-Driven Acceleration of VPINNs for Complex Geometries
2025,10.1137/24m1667336,https://epubs.siam.org/doi/10.1137/24m1667336,Lidia Aceto,0000-0002-4537-2444,Università degli Studi del Piemonte Orientale “Amedeo Avogadro”,Modified TASE Runge–Kutta Methods for Integrating Stiff Differential Equations
2025,10.1137/24m1678167,https://epubs.siam.org/doi/10.1137/24m1678167,Michael Ackermann,0000-0003-3581-6299,Virginia Tech,Time-Domain Iterative Rational Krylov Method
2025,10.1137/23m1612512,https://epubs.siam.org/doi/10.1137/23m1612512,Mirco Ciallella,0000-0002-7514-301X,Université Paris Cité,Semi-implicit Eulerian Method for the Fluid Structure Interaction of Elastic Membranes
2025,10.1137/23m1601249,https://epubs.siam.org/doi/10.1137/23m1601249,Ming-Chih Lai,,National Yang Ming Chiao Tung University,The Hard-Constraint PINNs for Interface Optimal Control Problems
2025,10.1137/24m165805x,https://epubs.siam.org/doi/10.1137/24m165805x,Brian Sweeney,0009-0004-5275-520X,Arizona State University,Parameter Selection by GCV and a \(\boldsymbol {\chi^2}\) Test within Iterative Methods for \(\boldsymbol{\ell_1}\)-Regu
2025,10.1137/24m1679288,https://epubs.siam.org/doi/10.1137/24m1679288,Ahsan Ali,0009-0002-9169-5129,University of New Mexico,Generalized Optimal AMG Convergence Theory for Nonsymmetric and Indefinite Problems
2025,10.1137/24m1656694,https://epubs.siam.org/doi/10.1137/24m1656694,Heather Wilber,,University of Washington Applied Physics Laboratory,Superfast Direct Inversion of the Nonuniform Discrete Fourier Transform via Hierarchically Semiseparable Least Squares
2025,10.1137/24m1665209,https://epubs.siam.org/doi/10.1137/24m1665209,Kobe Bruyninckx,0000-0003-2063-2948,KU Leuven,Uniform \(\mathcal {H}\)-Matrix Compression with Applications to Boundary Integral Equations
2025,10.1137/24m1674030,https://epubs.siam.org/doi/10.1137/24m1674030,Xingjie Helen Li,0000-0002-6955-0954,University of North Carolina at Charlotte,Robust First- and Second-Order Differentiation for Regularized Optimal Transport
2025,10.1137/23m1600414,https://epubs.siam.org/doi/10.1137/23m1600414,Tyler Chen,0000-0002-1187-1026,New York University,Randomized Matrix-Free Quadrature: Unified and Uniform Bounds for Stochastic Lanczos Quadrature and the Kernel Polynomia
2025,10.1137/24m1660024,https://epubs.siam.org/doi/10.1137/24m1660024,Tom-Christian Riemer,,Chemnitz University of Technology,IETI-Based Low-Rank Method for PDE-Constrained Optimization
2025,10.1137/24m168427x,https://epubs.siam.org/doi/10.1137/24m168427x,Liang Chen,0000-0003-0398-4669,Hunan University,A Dynamical Variable-Separation Method for Parameter-Dependent Dynamical Systems
2025,10.1137/24m1654397,https://epubs.siam.org/doi/10.1137/24m1654397,Chen Cui,0000-0002-1735-5014,Hunan University of Science and Technology,A Neural Multigrid Solver for Helmholtz Equations with High Wavenumber and Heterogeneous Media
2025,10.1137/24m1674054,https://epubs.siam.org/doi/10.1137/24m1674054,Jingwei Hu,0000-0001-6792-6711,University of Washington Applied Physics Laboratory,Fully Discrete Energy-Dissipative and Conservative Discrete Gradient Particle Methods for a Class of Continuity Equation
2025,10.1137/23m1625962,https://epubs.siam.org/doi/10.1137/23m1625962,Michał Wichrowski,0000-0002-3644-3917,Heidelberg University,Smoothers with Localized Residual Computations for Geometric Multigrid Methods for Higher-Order Finite Elements
2025,10.1137/24m1683998,https://epubs.siam.org/doi/10.1137/24m1683998,Taejun Park,0000-0001-8759-6705,University of Oxford,Low-Rank Approximation of Parameter-Dependent Matrices via CUR Decomposition
2025,10.1137/24m1683184,https://epubs.siam.org/doi/10.1137/24m1683184,Siqi Wei,0000-0002-2603-8248,University of Saskatchewan,Improving the Stability and Efficiency of Operator-Splitting Methods
2025,10.1137/24m1653689,https://epubs.siam.org/doi/10.1137/24m1653689,Maximilian Bergbauer,0009-0003-5911-2437,Technical University of Munich,High-Performance Matrix-Free Unfitted Finite Element Operator Evaluation
2025,10.1137/24m1702441,https://epubs.siam.org/doi/10.1137/24m1702441,Sheng Chen,0000-0002-1600-6648,Beijing Normal University,Efficient Spectral-Element Methods in Polar Coordinates for Complex Geometries with Piecewise-Smooth Boundaries
2025,10.1137/24m1685699,https://epubs.siam.org/doi/10.1137/24m1685699,Rawin Youngnoi,,Thammasat University,Improving Convergence in Stochastic Galerkin Finite Element Methods via Truncation Preconditioners
2025,10.1137/24m1687042,https://epubs.siam.org/doi/10.1137/24m1687042,Leila Taghizadeh,0000-0001-6040-1787,Hochschule Campus Wien,Bayesian Inversion for the Identification of the Doping Profile in Unipolar Semiconductor Devices
2025,10.1137/24m1638768,https://epubs.siam.org/doi/10.1137/24m1638768,Zheyuan Hu,0000-0002-0116-9874,National University of Singapore,Score-Based Physics-Informed Neural Networks for High-Dimensional Fokker–Planck Equations
2025,10.1137/24m1667683,https://epubs.siam.org/doi/10.1137/24m1667683,Weizhu Bao,0000-0003-3418-9625,National University of Singapore,A Normalized Gradient Flow Method for Computing Ground States of Spin-2 Bose–Einstein Condensates
2025,10.1137/23m1608203,https://epubs.siam.org/doi/10.1137/23m1608203,Wansheng Wang,0000-0002-2128-7501,Shanghai Normal University,Deep Learning Numerical Methods for High-Dimensional Quasilinear PIDEs and Coupled FBSDEs with Jumps
2025,10.1137/24m1652532,https://epubs.siam.org/doi/10.1137/24m1652532,Xiaolin Liu,0000-0002-8937-4732,University of Science and Technology of China,Spectral Approximation of Convolution Operators of Fredholm Type
2025,10.1137/24m1658279,https://epubs.siam.org/doi/10.1137/24m1658279,Mark Ainsworth,0000-0002-4899-1048,Brown University,Extended Galerkin Neural Network Approximation of Singular Variational Problems with Error Control
2025,10.1137/24m1687546,https://epubs.siam.org/doi/10.1137/24m1687546,Harald Garcke,0000-0001-5235-2073,University of Regensburg,Structure-Preserving Parametric Finite Element Method for Surface Diffusion Based on Lagrange Multiplier Approaches
2025,10.1137/24m1670755,https://epubs.siam.org/doi/10.1137/24m1670755,Jiajia Guo,0000-0001-6770-1213,University of Michigan,Median Filters for Anisotropic Wetting / Dewetting Problems
2025,10.1137/24m1649009,https://epubs.siam.org/doi/10.1137/24m1649009,Ronald Kriemann,0000-0001-7715-8920,Max Planck Institute for Mathematics in the Sciences,Hierarchical Low-Rank Arithmetic with Floating Point Compression
2025,10.1137/24m1681033,https://epubs.siam.org/doi/10.1137/24m1681033,Wei Cai,0000-0002-7622-4532,Southern Methodist University,SOC-MartNet: A Martingale Neural Network for the Hamilton–Jacobi–Bellman Equation Without Explicit \(\boldsymbol{\inf\no
2025,10.1137/24m1648946,https://epubs.siam.org/doi/10.1137/24m1648946,Chinmay Datar,0009-0005-8991-6262,National Center for Tumor Diseases,Systematic Construction of Continuous-Time Neural Networks for Linear Dynamical Systems
2025,10.1137/24m1682993,https://epubs.siam.org/doi/10.1137/24m1682993,Zhen Zhang,0000-0003-2805-4396,Brown University,A Time-Dependent Symplectic Network for Nonconvex Path Planning Problems with Linear and Nonlinear Dynamics
2025,10.1137/24m1632905,https://epubs.siam.org/doi/10.1137/24m1632905,Hongli Zhao,0000-0001-6729-534X,University of Chicago,Discovery of Linear Representations for Nonautonomous Translation-Invariant Problems
2025,10.1137/23m1621356,https://epubs.siam.org/doi/10.1137/23m1621356,Zheyuan Hu,0000-0002-0116-9874,National University of Singapore,Bias-Variance Trade-Off in Physics-Informed Neural Networks with Randomized Smoothing for High-Dimensional PDEs
2025,10.1137/24m1694781,https://epubs.siam.org/doi/10.1137/24m1694781,Rafael Flock,0009-0005-5816-5566,Technical University of Denmark,Local MALA-within-Gibbs for Bayesian Image Deblurring with Total Variation Prior
2025,10.1137/24m1685869,https://epubs.siam.org/doi/10.1137/24m1685869,Fan Zhang,0000-0003-1201-9246,Beijing Information Science & Technology University,Bound-Preserving and Positivity-Preserving Analysis of Direct Arbitrary Lagrangian-Eulerian Finite Volume Scheme for Com
2025,10.1137/24m165329x,https://epubs.siam.org/doi/10.1137/24m165329x,Zhaoxing Chen,,Hunan Normal University,Nehari Manifold Optimization and Its Application for Finding Unstable Solutions of Semilinear Elliptic PDEs
2025,10.1137/24m1647084,https://epubs.siam.org/doi/10.1137/24m1647084,Shaolin Ji,0000-0001-7420-2738,Shandong University,A Novel Control Method for Solving High-Dimensional Hamiltonian Systems Through Deep Neural Networks
2025,10.1137/24m1708723,https://epubs.siam.org/doi/10.1137/24m1708723,Yue Feng,0000-0002-3895-3283,Xi'an Jiaotong University,Explicit Symmetric Low-Regularity Integrators for the Nonlinear Schrödinger Equation
2025,10.1137/24m1644687,https://epubs.siam.org/doi/10.1137/24m1644687,Chuan Wang,0000-0002-4720-3273,Hong Kong Baptist University,Functional Tensor Singular Value Decomposition
2025,10.1137/24m1687960,https://epubs.siam.org/doi/10.1137/24m1687960,Lloyd N. Trefethen,0000-0003-2504-1709,Harvard University,Computation of Zolotarev Rational Functions
2025,10.1137/23m157956x,https://epubs.siam.org/doi/10.1137/23m157956x,Dingcheng Luo,0000-0003-0466-6902,The University of Texas at Austin,Efficient PDE-Constrained Optimization Under High-Dimensional Uncertainty Using Derivative-Informed Neural Operators
2025,10.1137/24m1645474,https://epubs.siam.org/doi/10.1137/24m1645474,Zhifeng Weng,0000-0003-1836-2264,Huaqiao University,Numerical Approximation of the Nonlocal Ternary Viscous Cahn–Hilliard Model Based on a High Order Explicit Hybrid Algori
2025,10.1137/24m1672699,https://epubs.siam.org/doi/10.1137/24m1672699,Ariana N. Brown,,Emory University,Inner-Product Free Krylov Methods for Large-Scale Inverse Problems
2025,10.1137/24m1661996,https://epubs.siam.org/doi/10.1137/24m1661996,Gianluca Ceruti,,Universität Innsbruck,Low-Rank Tree Tensor Network Operators for Long-Range Pairwise Interactions
2025,10.1137/24m166485x,https://epubs.siam.org/doi/10.1137/24m166485x,Ömer Deniz Akyıldız,0000-0002-5248-1219,Imperial College London,Efficient Prior Calibration from Indirect Data
2025,10.1137/24m1695713,https://epubs.siam.org/doi/10.1137/24m1695713,Shihan Guo,0000-0002-9793-5405,East China Normal University,A Fully Parallelizable Loosely Coupled Scheme for Fluid-Poroelastic Structure Interaction Problems
2025,10.1137/23m1582333,https://epubs.siam.org/doi/10.1137/23m1582333,Bas Symoens,0000-0002-6807-8950,University of Antwerp,ResQPASS: An Algorithm for Bounded Variable Linear Least Squares with Asymptotic Krylov Convergence
2025,10.1137/23m1565206,https://epubs.siam.org/doi/10.1137/23m1565206,Halyun Jeong,0000-0002-3939-353X,Albany State University,Linear Convergence of Reshuffling Kaczmarz Methods with Sparse Constraints
2025,10.1137/24m1677484,https://epubs.siam.org/doi/10.1137/24m1677484,A. Jhansi Rani,0000-0002-5601-5485,Texas Tech University,Efficient Solution of Fully Implicit Runge–Kutta Methods for Linear Wave Equations
2025,10.1137/24m1678374,https://epubs.siam.org/doi/10.1137/24m1678374,Maximilian Penka,0000-0002-2072-2831,Technical University of Munich,Genetic Column Generation for Computing Lower Bounds for Adversarial Classification
2025,10.1137/24m1709017,https://epubs.siam.org/doi/10.1137/24m1709017,Erin Carson,0000-0001-9469-7467,Charles University,A Stable One-Synchronization Variant of Reorthogonalized Block Classical Gram–Schmidt
2025,10.1137/24m1678659,https://epubs.siam.org/doi/10.1137/24m1678659,Zheyu Oliver Wang,0009-0007-0447-5299,American Institute of Aeronautics and Astronautics,Efficient Neural Network Approaches for Conditional Optimal Transport with Applications in Bayesian Inference
2025,10.1137/24m1677307,https://epubs.siam.org/doi/10.1137/24m1677307,Nick Tsipinakis,,Swiss Distance University of Applied Sciences,Multilevel Regularized Newton Methods with Fast Convergence Rates
2025,10.1137/24m1675588,https://epubs.siam.org/doi/10.1137/24m1675588,Alexey Voronin,0000-0003-1592-0339,University of Illinois Urbana-Champaign,Monolithic Multigrid Preconditioners for High-Order Discretizations of Stokes Equations
2025,10.1137/24m1656116,https://epubs.siam.org/doi/10.1137/24m1656116,Shi Jin,0000-0002-8635-7435,Shanghai Jiao Tong University,Schrödingerization Based Computationally Stable Algorithms for Ill-Posed Problems in Partial Differential Equations
2025,10.1137/24m1677599,https://epubs.siam.org/doi/10.1137/24m1677599,Mark Embree,0000-0001-6456-9317,Virginia Tech,Polynomial Approximation to the Inverse of a Large Matrix
2025,10.1137/24m1686991,https://epubs.siam.org/doi/10.1137/24m1686991,Kyriakos Georgiou,0000-0001-7549-2298,Ingegneria dei Trasporti (Italy),Fredholm Neural Networks
2025,10.1137/24m1672560,https://epubs.siam.org/doi/10.1137/24m1672560,Robert D. Falgout,0000-0003-4884-0087,Lawrence Livermore National Laboratory,Toward an Algebraic Multigrid Method for the Indefinite Helmholtz Equation
2025,10.1137/24m1670421,https://epubs.siam.org/doi/10.1137/24m1670421,Qiao Chen,0000-0002-9814-6838,Institut polytechnique de Grenoble,Coupled Input-Output Dimension Reduction: Application to Goal-oriented Bayesian Experimental Design and Global Sensitivi
2025,10.1137/24m1698663,https://epubs.siam.org/doi/10.1137/24m1698663,Guanghui Hu,0000-0003-1522-1888,University of Macau,A Gradient Flow Model for Ground State Calculations in Wigner Formalism Based on Density Functional Theory
2025,10.1137/24m1719049,https://epubs.siam.org/doi/10.1137/24m1719049,Guozhi Dong,0000-0002-9674-6143,Central South University,Accelerated Gradient Flows for Large Bending Deformations of Nonlinear Plates
2025,10.1137/24m1664186,https://epubs.siam.org/doi/10.1137/24m1664186,Han D. Tran,0009-0003-4045-6109,Texas A&M University,Parallel Computation of the Phonon Boltzmann Transport Equation for Simulation of Frequency Domain Thermo-reflectance (F
2025,10.1137/24m1704488,https://epubs.siam.org/doi/10.1137/24m1704488,Yvan Notay,0000-0001-7176-4890,Université Libre de Bruxelles,An Algebraic Multigrid Method for Oseen Problems
2025,10.1137/24m1692228,https://epubs.siam.org/doi/10.1137/24m1692228,Jeffrey S. Ovall,0000-0003-1944-2872,Portland State University,A Canonical Gauge for Computing of Eigenpairs of the Magnetic Schrödinger Operator
2025,10.1137/24m1695919,https://epubs.siam.org/doi/10.1137/24m1695919,Yali Gao,0000-0001-8308-2475,Northwestern Polytechnical University,A Stabilized Arbitrary Lagrangian–Eulerian Sliding Interface Method for Fluid-Structure Interaction with a Rotating Rigi
2025,10.1137/25m1722548,https://epubs.siam.org/doi/10.1137/25m1722548,Baojun Che,,Peking University,Stable Derivative Free Gaussian Mixture Variational Inference for Bayesian Inverse Problems
2025,10.1137/24m1674832,https://epubs.siam.org/doi/10.1137/24m1674832,Aidi Li,,Zhejiang University,A New Rational Approximation Algorithm via the Empirical Interpolation Method
2025,10.1137/24m1716069,https://epubs.siam.org/doi/10.1137/24m1716069,Xin Liu,0000-0001-8323-7289,Tianjin University,An Efficient High-Order Compact Splitting Spectral Method for Dipolar Bose-Einstein Condensates with Arbitrary-Angle Rot
2025,10.1137/24m1638501,https://epubs.siam.org/doi/10.1137/24m1638501,Tommaso Buvoli,0000-0002-6569-239X,Tulane University,A New Class of Runge–Kutta Methods for Nonlinearly Partitioned Systems
2025,10.1137/24m1644559,https://epubs.siam.org/doi/10.1137/24m1644559,Stéphane Del Pino,,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,An Implicit Well-Posed Lagrangian Scheme for Nonviscous Compressible Fluids in High Dimension
2025,10.1137/24m1675990,https://epubs.siam.org/doi/10.1137/24m1675990,Zhang Shi-jun,0000-0003-4115-7891,Hong Kong Polytechnic University,Structured and Balanced Multicomponent and Multilayer Neural Networks
2025,10.1137/24m1660838,https://epubs.siam.org/doi/10.1137/24m1660838,Xiaotao Zhang,0009-0002-3607-6528,Institute of Applied Physics and Computational Mathematics,A Second-Order Modified Ghost Fluid Method (2nd-MGFM) for 2D Planar and Axisymmetric Compressible Multimedium Flows
2025,10.1137/24m1677204,https://epubs.siam.org/doi/10.1137/24m1677204,Zhitao Zhu,0000-0002-2018-6098,Peking University,APTT: Accuracy-Preserved Tensor-Train Method for the Boltzmann-BGK Equation
2025,10.1137/21m1450112,https://epubs.siam.org/doi/10.1137/21m1450112,Youngdae Kim,0000-0002-0120-7965,Ulsan National Institute of Science and Technology,Leveraging GPU Batching for Scalable Nonlinear Programming through Massive Lagrangian Decomposition
2025,10.1137/24m1654750,https://epubs.siam.org/doi/10.1137/24m1654750,Bo Lin,0000-0002-5081-3419,National University of Singapore,A Deep Learning Method for Computing Committor Functions with Adaptive Sampling
2025,10.1137/24m1632139,https://epubs.siam.org/doi/10.1137/24m1632139,James Chok,0000-0002-8045-1674,Maxwell Institute for Mathematical Sciences,Rational Function Approximation with Normalized Positive Denominators
2025,10.1137/24m171084x,https://epubs.siam.org/doi/10.1137/24m171084x,Yunxia Sun,,Xinjiang University,Fourth- and Higher-Order Semi-Lagrangian Finite Volume Methods for the Two-Dimensional Advection Equation on Arbitrarily
